file,author,title,volume,source_xml,chars,words
CLTK__Arnobius__Arnobius1.txt,Arnobius,Arnobius1,,arnobius/arnobius1.txt,77853,11149
CLTK__Arnobius__Arnobius2.txt,Arnobius,Arnobius2,,arnobius/arnobius2.txt,110219,15794
CLTK__Arnobius__Arnobius3.txt,Arnobius,Arnobius3,,arnobius/arnobius3.txt,49647,7046
CLTK__Arnobius__Arnobius4.txt,Arnobius,Arnobius4,,arnobius/arnobius4.txt,51155,7348
CLTK__Arnobius__Arnobius5.txt,Arnobius,Arnobius5,,arnobius/arnobius5.txt,66946,9547
CLTK__Arnobius__Arnobius6.txt,Arnobius,Arnobius6,,arnobius/arnobius6.txt,41516,5945
CLTK__Arnobius__Arnobius7.txt,Arnobius,Arnobius7,,arnobius/arnobius7.txt,86977,12635
CLTK__Arnulf__Arnulf.txt,Arnulf,Arnulf,,arnulf.txt,1551,204
CLTK__Asconius__Asconius.txt,Asconius,Asconius,,asconius.txt,114827,16704
CLTK__Asserius__Asserius.txt,Asserius,Asserius,,asserius.txt,89827,12248
CLTK__Augustine__Catechizandis.txt,Augustine,Catechizandis,,augustine/catechizandis.txt,102490,15025
CLTK__Augustine__Civ1.txt,Augustine,Civ1,,augustine/civ1.txt,79067,11113
CLTK__Augustine__Civ10.txt,Augustine,Civ10,,augustine/civ10.txt,99845,14293
CLTK__Augustine__Civ11.txt,Augustine,Civ11,,augustine/civ11.txt,80718,12080
CLTK__Augustine__Civ12.txt,Augustine,Civ12,,augustine/civ12.txt,72252,10653
CLTK__Augustine__Civ13.txt,Augustine,Civ13,,augustine/civ13.txt,68601,10139
CLTK__Augustine__Civ14.txt,Augustine,Civ14,,augustine/civ14.txt,86595,12700
CLTK__Augustine__Civ15.txt,Augustine,Civ15,,augustine/civ15.txt,102328,14809
CLTK__Augustine__Civ16.txt,Augustine,Civ16,,augustine/civ16.txt,118237,17623
CLTK__Augustine__Civ17.txt,Augustine,Civ17,,augustine/civ17.txt,94890,14040
CLTK__Augustine__Civ18.txt,Augustine,Civ18,,augustine/civ18.txt,96262,13793
CLTK__Augustine__Civ19.txt,Augustine,Civ19,,augustine/civ19.txt,98198,14481
CLTK__Augustine__Civ2.txt,Augustine,Civ2,,augustine/civ2.txt,72248,10119
CLTK__Augustine__Civ20.txt,Augustine,Civ20,,augustine/civ20.txt,133993,20041
CLTK__Augustine__Civ21.txt,Augustine,Civ21,,augustine/civ21.txt,107827,15690
CLTK__Augustine__Civ22.txt,Augustine,Civ22,,augustine/civ22.txt,89395,13028
CLTK__Augustine__Civ3.txt,Augustine,Civ3,,augustine/civ3.txt,77440,10788
CLTK__Augustine__Civ4.txt,Augustine,Civ4,,augustine/civ4.txt,71577,10436
CLTK__Augustine__Civ5.txt,Augustine,Civ5,,augustine/civ5.txt,86301,12256
CLTK__Augustine__Civ6.txt,Augustine,Civ6,,augustine/civ6.txt,51512,7378
CLTK__Augustine__Civ7.txt,Augustine,Civ7,,augustine/civ7.txt,77285,11332
CLTK__Augustine__Civ8.txt,Augustine,Civ8,,augustine/civ8.txt,80783,11621
CLTK__Augustine__Civ9.txt,Augustine,Civ9,,augustine/civ9.txt,52122,7417
CLTK__Augustine__Conf1.txt,Augustine,Conf1,,augustine/conf1.txt,34236,5259
CLTK__Augustine__Conf10.txt,Augustine,Conf10,,augustine/conf10.txt,75698,11722
CLTK__Augustine__Conf11.txt,Augustine,Conf11,,augustine/conf11.txt,44488,6845
CLTK__Augustine__Conf12.txt,Augustine,Conf12,,augustine/conf12.txt,48441,7318
CLTK__Augustine__Conf13.txt,Augustine,Conf13,,augustine/conf13.txt,58710,8759
CLTK__Augustine__Conf2.txt,Augustine,Conf2,,augustine/conf2.txt,18573,2828
CLTK__Augustine__Conf3.txt,Augustine,Conf3,,augustine/conf3.txt,26347,3958
CLTK__Augustine__Conf4.txt,Augustine,Conf4,,augustine/conf4.txt,33089,5132
CLTK__Augustine__Conf5.txt,Augustine,Conf5,,augustine/conf5.txt,32018,4748
CLTK__Augustine__Conf6.txt,Augustine,Conf6,,augustine/conf6.txt,37801,5472
CLTK__Augustine__Conf7.txt,Augustine,Conf7,,augustine/conf7.txt,39824,6011
CLTK__Augustine__Conf8.txt,Augustine,Conf8,,augustine/conf8.txt,38431,5703
CLTK__Augustine__Conf9.txt,Augustine,Conf9,,augustine/conf9.txt,41587,6098
CLTK__Augustine__Dia.txt,Augustine,Dia,,augustine/dia.txt,38522,5748
CLTK__Augustine__Epistula.txt,Augustine,Epistula,,augustine/epistula.txt,2871,402
CLTK__Augustine__Fide.txt,Augustine,Fide,,augustine/fide.txt,39328,5856
CLTK__Augustine__Iulianus1.txt,Augustine,Iulianus1,,augustine/iulianus1.txt,120679,18631
CLTK__Augustine__Iulianus2.txt,Augustine,Iulianus2,,augustine/iulianus2.txt,76593,11069
CLTK__Augustine__Reg.txt,Augustine,Reg,,augustine/reg.txt,15646,2260
CLTK__Augustine__Serm1.txt,Augustine,Serm1,,augustine/serm1.txt,7662,1124
CLTK__Augustine__Serm10.txt,Augustine,Serm10,,augustine/serm10.txt,17186,2512
CLTK__Augustine__Serm11.txt,Augustine,Serm11,,augustine/serm11.txt,5553,828
CLTK__Augustine__Serm12.txt,Augustine,Serm12,,augustine/serm12.txt,18678,2724
CLTK__Augustine__Serm13.txt,Augustine,Serm13,,augustine/serm13.txt,12667,1956
CLTK__Augustine__Serm14.txt,Augustine,Serm14,,augustine/serm14.txt,11951,1782
CLTK__Augustine__Serm15.txt,Augustine,Serm15,,augustine/serm15.txt,14221,2217
CLTK__Augustine__Serm16.txt,Augustine,Serm16,,augustine/serm16.txt,6725,1048
CLTK__Augustine__Serm17.txt,Augustine,Serm17,,augustine/serm17.txt,11190,1731
CLTK__Augustine__Serm18.txt,Augustine,Serm18,,augustine/serm18.txt,9255,1386
CLTK__Augustine__Serm19.txt,Augustine,Serm19,,augustine/serm19.txt,14628,2213
CLTK__Augustine__Serm2.txt,Augustine,Serm2,,augustine/serm2.txt,14938,2211
CLTK__Augustine__Serm20.txt,Augustine,Serm20,,augustine/serm20.txt,10219,1556
CLTK__Augustine__Serm4.txt,Augustine,Serm4,,augustine/serm4.txt,50717,7592
CLTK__Augustine__Serm5.txt,Augustine,Serm5,,augustine/serm5.txt,18664,2879
CLTK__Augustine__Serm6.txt,Augustine,Serm6,,augustine/serm6.txt,8687,1323
CLTK__Augustine__Serm7.txt,Augustine,Serm7,,augustine/serm7.txt,11514,1749
CLTK__Augustine__Serm71.txt,Augustine,Serm71,,augustine/serm71.txt,60198,8753
CLTK__Augustine__Serm72.txt,Augustine,Serm72,,augustine/serm72.txt,8194,1244
CLTK__Augustine__Serm73.txt,Augustine,Serm73,,augustine/serm73.txt,5959,874
CLTK__Augustine__Serm74.txt,Augustine,Serm74,,augustine/serm74.txt,6811,1009
CLTK__Augustine__Serm75.txt,Augustine,Serm75,,augustine/serm75.txt,12140,1783
CLTK__Augustine__Serm76.txt,Augustine,Serm76,,augustine/serm76.txt,10905,1657
CLTK__Augustine__Serm77.txt,Augustine,Serm77,,augustine/serm77.txt,19181,2824
CLTK__Augustine__Serm78.txt,Augustine,Serm78,,augustine/serm78.txt,7740,1157
CLTK__Augustine__Serm79.txt,Augustine,Serm79,,augustine/serm79.txt,1688,233
CLTK__Augustine__Serm8.txt,Augustine,Serm8,,augustine/serm8.txt,33331,4764
CLTK__Augustine__Serm80.txt,Augustine,Serm80,,augustine/serm80.txt,14737,2192
CLTK__Augustine__Serm81.txt,Augustine,Serm81,,augustine/serm81.txt,19430,2930
CLTK__Augustine__Serm82.txt,Augustine,Serm82,,augustine/serm82.txt,21591,3268
CLTK__Augustine__Serm83.txt,Augustine,Serm83,,augustine/serm83.txt,13058,1885
CLTK__Augustine__Serm87.txt,Augustine,Serm87,,augustine/serm87.txt,23285,3425
CLTK__Augustine__Serm88.txt,Augustine,Serm88,,augustine/serm88.txt,40329,5844
CLTK__Augustine__Serm9.txt,Augustine,Serm9,,augustine/serm9.txt,45617,7054
CLTK__Augustine__Serm90.txt,Augustine,Serm90,,augustine/serm90.txt,22329,3337
CLTK__Augustine__Serm92.txt,Augustine,Serm92,,augustine/serm92.txt,4671,673
CLTK__Augustine__Serm95.txt,Augustine,Serm95,,augustine/serm95.txt,9332,1352
CLTK__Augustine__Serm99.txt,Augustine,Serm99,,augustine/serm99.txt,18679,2734
CLTK__Augustine__Trin1.txt,Augustine,Trin1,,augustine/trin1.txt,70174,11026
CLTK__Augustine__Trin10.txt,Augustine,Trin10,,augustine/trin10.txt,34073,5336
CLTK__Augustine__Trin11.txt,Augustine,Trin11,,augustine/trin11.txt,39184,5855
CLTK__Augustine__Trin12.txt,Augustine,Trin12,,augustine/trin12.txt,38499,5641
CLTK__Augustine__Trin13.txt,Augustine,Trin13,,augustine/trin13.txt,63587,9738
CLTK__Augustine__Trin14.txt,Augustine,Trin14,,augustine/trin14.txt,57371,8606
CLTK__Augustine__Trin15.txt,Augustine,Trin15,,augustine/trin15.txt,114843,17711
CLTK__Augustine__Trin2.txt,Augustine,Trin2,,augustine/trin2.txt,64227,9867
CLTK__Augustine__Trin3.txt,Augustine,Trin3,,augustine/trin3.txt,48759,7153
CLTK__Augustine__Trin4.txt,Augustine,Trin4,,augustine/trin4.txt,65729,9850
CLTK__Augustine__Trin5.txt,Augustine,Trin5,,augustine/trin5.txt,33494,5215
CLTK__Augustine__Trin6.txt,Augustine,Trin6,,augustine/trin6.txt,24291,3888
CLTK__Augustine__Trin7.txt,Augustine,Trin7,,augustine/trin7.txt,39113,6254
CLTK__Augustine__Trin8.txt,Augustine,Trin8,,augustine/trin8.txt,36980,5825
CLTK__Augustine__Trin9.txt,Augustine,Trin9,,augustine/trin9.txt,30994,4900
CLTK__Aus__Aus_Mos.txt,Aus,Aus Mos,,aus.mos.txt,21860,2961
CLTK__Aus__Aus_Sept_Sent.txt,Aus,Aus Sept Sent,,aus.sept.sent.txt,2457,338
CLTK__Ave__Ave_Phoen.txt,Ave,Ave Phoen,,ave.phoen.txt,7387,1083
CLTK__Avianus__Avianus.txt,Avianus,Avianus,,avianus.txt,32240,4405
CLTK__Avienus__Avienus_Ora.txt,Avienus,Avienus Ora,,avienus.ora.txt,28637,4040
CLTK__Avienus__Avienus_Periegesis.txt,Avienus,Avienus Periegesis,,avienus.periegesis.txt,65360,9080
CLTK__Axio__Axio.txt,Axio,Axio,,axio.txt,16685,2346
CLTK__Bacon__Bacon_Distributio.txt,Bacon,Bacon Distributio,,bacon/bacon.distributio.txt,23785,3295
CLTK__Bacon__Bacon_Epistola.txt,Bacon,Bacon Epistola,,bacon/bacon.epistola.txt,2539,353
CLTK__Bacon__Bacon_Hist1.txt,Bacon,Bacon Hist1,,bacon/bacon.hist1.txt,35273,4903
CLTK__Bacon__Bacon_Hist10.txt,Bacon,Bacon Hist10,,bacon/bacon.hist10.txt,25872,3642
CLTK__Bacon__Bacon_Hist11.txt,Bacon,Bacon Hist11,,bacon/bacon.hist11.txt,21970,3098
CLTK__Bacon__Bacon_Hist2.txt,Bacon,Bacon Hist2,,bacon/bacon.hist2.txt,39332,5533
CLTK__Bacon__Bacon_Hist3.txt,Bacon,Bacon Hist3,,bacon/bacon.hist3.txt,44146,6270
CLTK__Bacon__Bacon_Hist4.txt,Bacon,Bacon Hist4,,bacon/bacon.hist4.txt,46051,6517
CLTK__Bacon__Bacon_Hist5.txt,Bacon,Bacon Hist5,,bacon/bacon.hist5.txt,30237,4240
CLTK__Bacon__Bacon_Hist6.txt,Bacon,Bacon Hist6,,bacon/bacon.hist6.txt,48830,6942
CLTK__Bacon__Bacon_Hist7.txt,Bacon,Bacon Hist7,,bacon/bacon.hist7.txt,53055,7445
CLTK__Bacon__Bacon_Hist8.txt,Bacon,Bacon Hist8,,bacon/bacon.hist8.txt,42813,6076
CLTK__Bacon__Bacon_Hist9.txt,Bacon,Bacon Hist9,,bacon/bacon.hist9.txt,37285,5170
CLTK__Bacon__Bacon_Intro.txt,Bacon,Bacon Intro,,bacon/bacon.intro.txt,3375,488
CLTK__Bacon__Bacon_Liber1.txt,Bacon,Bacon Liber1,,bacon/bacon.liber1.txt,138927,19282
CLTK__Bacon__Bacon_Liber2.txt,Bacon,Bacon Liber2,,bacon/bacon.liber2.txt,280308,39656
CLTK__Bacon__Bacon_Praefatio.txt,Bacon,Bacon Praefatio,,bacon/bacon.praefatio.txt,18229,2589
CLTK__Bacon__Bacon_Praefatio2.txt,Bacon,Bacon Praefatio2,,bacon/bacon.praefatio2.txt,8951,1224
CLTK__Bacon__Bacon_Sermones.txt,Bacon,Bacon Sermones,,bacon/bacon.sermones.txt,304068,42657
CLTK__Bacon__Bacon_Titlepage.txt,Bacon,Bacon Titlepage,,bacon/bacon.titlepage.txt,708,68
CLTK__Balbus__Balbus.txt,Balbus,Balbus,,balbus.txt,16304,2235
CLTK__Balde1__Balde1.txt,Balde1,Balde1,,balde1.txt,885,116
CLTK__Balde2__Balde2.txt,Balde2,Balde2,,balde2.txt,1492,192
CLTK__Baldo__Baldo.txt,Baldo,Baldo,,baldo.txt,60965,9043
CLTK__Bebel__Bebel.txt,Bebel,Bebel,,bebel.txt,134088,18749
CLTK__Bede__Bede1.txt,Bede,Bede1,,bede/bede1.txt,102374,13932
CLTK__Bede__Bede2.txt,Bede,Bede2,,bede/bede2.txt,87138,11855
CLTK__Bede__Bede3.txt,Bede,Bede3,,bede/bede3.txt,116050,16213
CLTK__Bede__Bede4.txt,Bede,Bede4,,bede/bede4.txt,125755,17400
CLTK__Bede__Bede5.txt,Bede,Bede5,,bede/bede5.txt,125688,17427
CLTK__Bede__Bedecontinuatio.txt,Bede,Bedecontinuatio,,bede/bedecontinuatio.txt,3744,473
CLTK__Bede__Bedepraef.txt,Bede,Bedepraef,,bede/bedepraef.txt,5676,742
CLTK__Bede__Bedeproverbs.txt,Bede,Bedeproverbs,,bede/bedeproverbs.txt,63144,9595
CLTK__Benedict__Benedict.txt,Benedict,Benedict,,benedict.txt,93125,13464
CLTK__Berengar__Berengar.txt,Berengar,Berengar,,berengar.txt,38269,5387
CLTK__Bernardcluny1__Bernardcluny1.txt,Bernardcluny1,Bernardcluny1,,bernardcluny1.txt,63370,9240
CLTK__Bernardcluny2__Bernardcluny2.txt,Bernardcluny2,Bernardcluny2,,bernardcluny2.txt,49722,7225
CLTK__Bible__Acts.txt,Bible,Acts,,bible/acts.txt,112080,17672
CLTK__Bible__Amos.txt,Bible,Amos,,bible/amos.txt,18336,2980
CLTK__Bible__Baruch.txt,Bible,Baruch,,bible/baruch.txt,23574,3872
CLTK__Bible__Chronicles1.txt,Bible,Chronicles1,,bible/chronicles1.txt,94947,15384
CLTK__Bible__Chronicles2.txt,Bible,Chronicles2,,bible/chronicles2.txt,120699,18883
CLTK__Bible__Colossians.txt,Bible,Colossians,,bible/colossians.txt,9739,1566
CLTK__Bible__Corinthians1.txt,Bible,Corinthians1,,bible/corinthians1.txt,42198,6890
CLTK__Bible__Corinthians2.txt,Bible,Corinthians2,,bible/corinthians2.txt,28286,4586
CLTK__Bible__Daniel.txt,Bible,Daniel,,bible/daniel.txt,76810,11520
CLTK__Bible__Deuteronomy.txt,Bible,Deuteronomy,,bible/deuteronomy.txt,121496,19574
CLTK__Bible__Ecclesiastes.txt,Bible,Ecclesiastes,,bible/ecclesiastes.txt,24692,4065
CLTK__Bible__Ephesians.txt,Bible,Ephesians,,bible/ephesians.txt,14650,2326
CLTK__Bible__Esdras1.txt,Bible,Esdras1,,bible/esdras1.txt,54935,8521
CLTK__Bible__Esdras2.txt,Bible,Esdras2,,bible/esdras2.txt,104679,16777
CLTK__Bible__Esther.txt,Bible,Esther,,bible/esther.txt,27014,4199
CLTK__Bible__Exodus.txt,Bible,Exodus,,bible/exodus.txt,136716,21404
CLTK__Bible__Ezekiel.txt,Bible,Ezekiel,,bible/ezekiel.txt,172433,28229
CLTK__Bible__Ezra.txt,Bible,Ezra,,bible/ezra.txt,33897,5426
CLTK__Bible__Galatians.txt,Bible,Galatians,,bible/galatians.txt,14109,2294
CLTK__Bible__Genesis.txt,Bible,Genesis,,bible/genesis.txt,164768,26911
CLTK__Bible__Habakkuk.txt,Bible,Habakkuk,,bible/habakkuk.txt,6732,1085
CLTK__Bible__Haggai.txt,Bible,Haggai,,bible/haggai.txt,5217,849
CLTK__Bible__Hebrews.txt,Bible,Hebrews,,bible/hebrews.txt,32225,4938
CLTK__Bible__Hosea.txt,Bible,Hosea,,bible/hosea.txt,22873,3749
CLTK__Bible__Isaiah.txt,Bible,Isaiah,,bible/isaiah.txt,160707,26074
CLTK__Bible__James.txt,Bible,James,,bible/james.txt,11208,1770
CLTK__Bible__Jeremiah.txt,Bible,Jeremiah,,bible/jeremiah.txt,189569,31034
CLTK__Bible__Job.txt,Bible,Job,,bible/job.txt,83387,13740
CLTK__Bible__Joel.txt,Bible,Joel,,bible/joel.txt,9045,1450
CLTK__Bible__John.txt,Bible,John,,bible/john.txt,88546,14971
CLTK__Bible__John1.txt,Bible,John1,,bible/john1.txt,11469,1972
CLTK__Bible__John2.txt,Bible,John2,,bible/john2.txt,1488,244
CLTK__Bible__John3.txt,Bible,John3,,bible/john3.txt,1552,240
CLTK__Bible__Jonah.txt,Bible,Jonah,,bible/jonah.txt,5883,1034
CLTK__Bible__Joshua.txt,Bible,Joshua,,bible/joshua.txt,81613,12897
CLTK__Bible__Jude.txt,Bible,Jude,,bible/jude.txt,3153,461
CLTK__Bible__Judges.txt,Bible,Judges,,bible/judges.txt,84100,13318
CLTK__Bible__Judith.txt,Bible,Judith,,bible/judith.txt,44108,6993
CLTK__Bible__Kings1.txt,Bible,Kings1,,bible/kings1.txt,110870,18122
CLTK__Bible__Kings2.txt,Bible,Kings2,,bible/kings2.txt,103296,16773
CLTK__Bible__Lamentations.txt,Bible,Lamentations,,bible/lamentations.txt,16250,2567
CLTK__Bible__Leviticus.txt,Bible,Leviticus,,bible/leviticus.txt,95065,14722
CLTK__Bible__Luke.txt,Bible,Luke,,bible/luke.txt,115280,19240
CLTK__Bible__Macabees1.txt,Bible,Macabees1,,bible/macabees1.txt,106568,17328
CLTK__Bible__Macabees2.txt,Bible,Macabees2,,bible/macabees2.txt,73972,10982
CLTK__Bible__Malachias.txt,Bible,Malachias,,bible/malachias.txt,7940,1299
CLTK__Bible__Manasses.txt,Bible,Manasses,,bible/manasses.txt,1634,240
CLTK__Bible__Mark.txt,Bible,Mark,,bible/mark.txt,69287,10936
CLTK__Bible__Matthew.txt,Bible,Matthew,,bible/matthew.txt,110044,17499
CLTK__Bible__Micah.txt,Bible,Micah,,bible/micah.txt,13625,2206
CLTK__Bible__Nahum.txt,Bible,Nahum,,bible/nahum.txt,5862,917
CLTK__Bible__Nehemiah.txt,Bible,Nehemiah,,bible/nehemiah.txt,48174,7808
CLTK__Bible__Numbers.txt,Bible,Numbers,,bible/numbers.txt,135763,20723
CLTK__Bible__Obadiah.txt,Bible,Obadiah,,bible/obadiah.txt,2850,460
CLTK__Bible__Peter1.txt,Bible,Peter1,,bible/peter1.txt,11616,1760
CLTK__Bible__Peter2.txt,Bible,Peter2,,bible/peter2.txt,7457,1119
CLTK__Bible__Philemon.txt,Bible,Philemon,,bible/philemon.txt,2079,360
CLTK__Bible__Philip.txt,Bible,Philip,,bible/philip.txt,10566,1673
CLTK__Bible__Prologi.txt,Bible,Prologi,,bible/prologi.txt,56085,7834
CLTK__Bible__Proverbs.txt,Bible,Proverbs,,bible/proverbs.txt,68841,10924
CLTK__Bible__Psalms.txt,Bible,Psalms,,bible/psalms.txt,211705,33263
CLTK__Bible__Revelation.txt,Bible,Revelation,,bible/revelation.txt,52375,8833
CLTK__Bible__Romans.txt,Bible,Romans,,bible/romans.txt,43161,7008
CLTK__Bible__Ruth.txt,Bible,Ruth,,bible/ruth.txt,11455,1893
CLTK__Bible__Samuel1.txt,Bible,Samuel1,,bible/samuel1.txt,113917,19013
CLTK__Bible__Samuel2.txt,Bible,Samuel2,,bible/samuel2.txt,91981,15293
CLTK__Bible__Sirach.txt,Bible,Sirach,,bible/sirach.txt,138856,22367
CLTK__Bible__Songofsongs.txt,Bible,Songofsongs,,bible/songofsongs.txt,11982,1936
CLTK__Bible__Thessalonians1.txt,Bible,Thessalonians1,,bible/thessalonians1.txt,9134,1515
CLTK__Bible__Thessalonians2.txt,Bible,Thessalonians2,,bible/thessalonians2.txt,5000,818
CLTK__Bible__Timothy1.txt,Bible,Timothy1,,bible/timothy1.txt,11111,1724
CLTK__Bible__Timothy2.txt,Bible,Timothy2,,bible/timothy2.txt,7921,1267
CLTK__Bible__Titum.txt,Bible,Titum,,bible/titum.txt,4760,715
CLTK__Bible__Tobia.txt,Bible,Tobia,,bible/tobia.txt,32481,5314
CLTK__Bible__Wisdom.txt,Bible,Wisdom,,bible/wisdom.txt,50180,7682
CLTK__Bible__Zacharias.txt,Bible,Zacharias,,bible/zacharias.txt,27757,4631
CLTK__Bible__Zephaniah.txt,Bible,Zephaniah,,bible/zephaniah.txt,7174,1138
CLTK__Biggs__Biggs.txt,Biggs,Biggs,,biggs.txt,44581,6259
CLTK__Bill__Bill_Rights.txt,Bill,Bill Rights,,bill.rights.txt,3453,496
CLTK__Blesensis__Blesensis.txt,Blesensis,Blesensis,,blesensis.txt,51427,7663
CLTK__Boethiusdacia__Deaeternitate.txt,Boethiusdacia,Deaeternitate,,boethiusdacia/deaeternitate.txt,51539,7783
CLTK__Boethiusdacia__Desummobono.txt,Boethiusdacia,Desummobono,,boethiusdacia/desummobono.txt,14844,2166
CLTK__Bonaventura__Bonaventura_Itinerarium.txt,Bonaventura,Bonaventura Itinerarium,,bonaventura.itinerarium.txt,72807,10274
CLTK__Boskovic__Boskovic.txt,Boskovic,Boskovic,,boskovic.txt,23426,3444
CLTK__Brevechronicon__Brevechronicon.txt,Brevechronicon,Brevechronicon,,brevechronicon.txt,8475,1219
CLTK__Buchanan__Buchanan.txt,Buchanan,Buchanan,,buchanan.txt,36447,5168
CLTK__Bultelius__Bultelius1.txt,Bultelius,Bultelius1,,bultelius/bultelius1.txt,2732,404
CLTK__Bultelius__Bultelius2.txt,Bultelius,Bultelius2,,bultelius/bultelius2.txt,30473,4531
CLTK__Caeciliusbalbus__Caeciliusbalbus.txt,Caeciliusbalbus,Caeciliusbalbus,,caeciliusbalbus.txt,46186,6972
CLTK__Caesar__Alex.txt,Caesar,Alex,,caesar/alex.txt,79312,10794
CLTK__Caesar__Bc1.txt,Caesar,Bc1,,caesar/bc1.txt,82424,11275
CLTK__Caesar__Bc2.txt,Caesar,Bc2,,caesar/bc2.txt,47690,6590
CLTK__Caesar__Bc3.txt,Caesar,Bc3,,caesar/bc3.txt,113517,15505
CLTK__Caesar__Bellafr.txt,Caesar,Bellafr,,caesar/bellafr.txt,96367,13444
CLTK__Caesar__Gall1.txt,Caesar,Gall1,,caesar/gall1.txt,58818,8414
CLTK__Caesar__Gall2.txt,Caesar,Gall2,,caesar/gall2.txt,30797,4287
CLTK__Caesar__Gall3.txt,Caesar,Gall3,,caesar/gall3.txt,26977,3725
CLTK__Caesar__Gall4.txt,Caesar,Gall4,,caesar/gall4.txt,33606,4720
CLTK__Caesar__Gall5.txt,Caesar,Gall5,,caesar/gall5.txt,55241,7632
CLTK__Caesar__Gall6.txt,Caesar,Gall6,,caesar/gall6.txt,40859,5668
CLTK__Caesar__Gall7.txt,Caesar,Gall7,,caesar/gall7.txt,87788,11862
CLTK__Caesar__Gall8.txt,Caesar,Gall8,,caesar/gall8.txt,50639,6733
CLTK__Caesar__Hisp.txt,Caesar,Hisp,,caesar/hisp.txt,44574,6244
CLTK__Calpurniusflaccus__Calpurniusflaccus.txt,Calpurniusflaccus,Calpurniusflaccus,,calpurniusflaccus.txt,48737,7000
CLTK__Calpurniussiculus__Calpurniussiculus.txt,Calpurniussiculus,Calpurniussiculus,,calpurniussiculus.txt,35088,5081
CLTK__Campion__Campion_Elegies.txt,Campion,Campion Elegies,,campion/campion.elegies.txt,28478,4076
CLTK__Campion__Campion_Epigr1.txt,Campion,Campion Epigr1,,campion/campion.epigr1.txt,53326,7694
CLTK__Campion__Campion_Epigr2.txt,Campion,Campion Epigr2,,campion/campion.epigr2.txt,66912,9614
CLTK__Campion__Campion_Misc.txt,Campion,Campion Misc,,campion/campion.misc.txt,7267,985
CLTK__Campion__Campion_Plot1.txt,Campion,Campion Plot1,,campion/campion.plot1.txt,36049,4963
CLTK__Campion__Campion_Plot2.txt,Campion,Campion Plot2,,campion/campion.plot2.txt,26060,3684
CLTK__Campion__Campion_Thamesin.txt,Campion,Campion Thamesin,,campion/campion.thamesin.txt,13944,1882
CLTK__Campion__Campion_Umbra.txt,Campion,Campion Umbra,,campion/campion.umbra.txt,19274,2661
CLTK__Capellanus__Capellanus1.txt,Capellanus,Capellanus1,,capellanus/capellanus1.txt,235333,33280
CLTK__Capellanus__Capellanus2.txt,Capellanus,Capellanus2,,capellanus/capellanus2.txt,69817,9738
CLTK__Capellanus__Capellanus3.txt,Capellanus,Capellanus3,,capellanus/capellanus3.txt,48237,6861
CLTK__Carm__Carm_Bur.txt,Carm,Carm Bur,,carm.bur.txt,1691,239
CLTK__Carmenarvale__Carmenarvale.txt,Carmenarvale,Carmenarvale,,carmenarvale.txt,710,96
CLTK__Carmeninvictoriam__Carmeninvictoriam.txt,Carmeninvictoriam,Carmeninvictoriam,,carmeninvictoriam.txt,14134,1979
CLTK__Carmensaliare__Carmensaliare.txt,Carmensaliare,Carmensaliare,,carmensaliare.txt,452,53
CLTK__Cassiodorus__Anima.txt,Cassiodorus,Anima,,cassiodorus/anima.txt,76587,10328
CLTK__Cassiodorus__Epist.txt,Cassiodorus,Epist,,cassiodorus/epist.txt,7475,972
CLTK__Cassiodorus__Musica.txt,Cassiodorus,Musica,,cassiodorus/musica.txt,10429,1366
CLTK__Cassiodorus__Orationes.txt,Cassiodorus,Orationes,,cassiodorus/orationes.txt,11715,1750
CLTK__Cassiodorus__Varia_Praef.txt,Cassiodorus,Varia Praef,,cassiodorus/varia.praef.txt,7771,1032
CLTK__Cassiodorus__Varia1.txt,Cassiodorus,Varia1,,cassiodorus/varia1.txt,81805,10883
CLTK__Cassiodorus__Varia10.txt,Cassiodorus,Varia10,,cassiodorus/varia10.txt,64719,8627
CLTK__Cassiodorus__Varia11.txt,Cassiodorus,Varia11,,cassiodorus/varia11.txt,75763,10057
CLTK__Cassiodorus__Varia12.txt,Cassiodorus,Varia12,,cassiodorus/varia12.txt,69765,9307
CLTK__Cassiodorus__Varia2.txt,Cassiodorus,Varia2,,cassiodorus/varia2.txt,71187,9335
CLTK__Cassiodorus__Varia3.txt,Cassiodorus,Varia3,,cassiodorus/varia3.txt,79251,10445
CLTK__Cassiodorus__Varia4.txt,Cassiodorus,Varia4,,cassiodorus/varia4.txt,66454,8708
CLTK__Cassiodorus__Varia5.txt,Cassiodorus,Varia5,,cassiodorus/varia5.txt,77537,10243
CLTK__Cassiodorus__Varia6.txt,Cassiodorus,Varia6,,cassiodorus/varia6.txt,64373,8615
CLTK__Cassiodorus__Varia7.txt,Cassiodorus,Varia7,,cassiodorus/varia7.txt,63710,8506
CLTK__Cassiodorus__Varia8.txt,Cassiodorus,Varia8,,cassiodorus/varia8.txt,80981,10873
CLTK__Cassiodorus__Varia9.txt,Cassiodorus,Varia9,,cassiodorus/varia9.txt,71709,9560
CLTK__Catalogueliberien__Catalogueliberien.txt,Catalogueliberien,Catalogueliberien,,catalogueliberien.txt,7467,1242
CLTK__Cato__Cato_Agri.txt,Cato,Cato Agri,,cato/cato.agri.txt,106113,15840
CLTK__Cato__Cato_Frag.txt,Cato,Cato Frag,,cato/cato.frag.txt,9496,1379
